policy,modulus_profile,d,rank,coeff_linf_bound,max_width,scalar_n,search_cap,hit_cap,profile,target_bits,max_adps16_quantum_rop_log2,next_adps16_quantum_rop_log2,max_beta,max_zeta,next_beta,next_zeta,cutoff_kind
Quantum128BitADPS16,q63,256,10,4095,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,496.610000000000,,1874,0,,,AtLeast
Quantum128BitADPS16,q63,256,11,4095,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,560.210000000000,,2114,0,,,AtLeast
Quantum128BitADPS16,q63,256,12,4095,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,624.605000000000,,2357,0,,,AtLeast
Quantum128BitADPS16,q63,256,13,4095,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,690.325000000000,,2605,0,,,AtLeast
Quantum128BitADPS16,q63,256,14,4095,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,756.840000000000,,2856,0,,,AtLeast
Quantum128BitADPS16,q63,256,15,4095,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,824.150000000000,,3110,0,,,AtLeast
Quantum128BitADPS16,q63,256,16,4095,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,892.520000000000,,3368,0,,,AtLeast
Quantum128BitADPS16,q63,256,17,4095,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,961.420000000000,,3628,0,,,AtLeast
Quantum128BitADPS16,q63,256,18,4095,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1031.115000000000,,3891,0,,,AtLeast
Quantum128BitADPS16,q63,256,19,4095,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1101.340000000000,,4156,0,,,AtLeast
Quantum128BitADPS16,q63,256,20,4095,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1172.360000000000,,4424,0,,,AtLeast
Quantum128BitADPS16,q63,512,1,4095,10655106,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,512,2,4095,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,142.835000000000,,539,0,,,AtLeast
Quantum128BitADPS16,q63,512,3,4095,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,247.510000000000,,934,0,,,AtLeast
Quantum128BitADPS16,q63,512,4,4095,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,360.400000000000,,1360,0,,,AtLeast
Quantum128BitADPS16,q63,512,5,4095,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,479.385000000000,,1809,0,,,AtLeast
Quantum128BitADPS16,q63,512,6,4095,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,603.140000000000,,2276,0,,,AtLeast
Quantum128BitADPS16,q63,512,7,4095,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,731.135000000000,,2759,0,,,AtLeast
Quantum128BitADPS16,q63,512,8,4095,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,862.310000000000,,3254,0,,,AtLeast
Quantum128BitADPS16,q63,512,9,4095,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,996.400000000000,,3760,0,,,AtLeast
Quantum128BitADPS16,q63,512,10,4095,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1133.140000000000,,4276,0,,,AtLeast
Quantum128BitADPS16,q63,512,11,4095,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1272.265000000000,,4801,0,,,AtLeast
Quantum128BitADPS16,q63,512,12,4095,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:371019.864590612589,,4934,3276799999978390,,,AtLeast
Quantum128BitADPS16,q63,512,13,4095,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:418402.150504674646,,4934,3276799999977508,,,AtLeast
Quantum128BitADPS16,q63,512,14,4095,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:466412.957971839758,,4934,3276799999976659,,,AtLeast
Quantum128BitADPS16,q63,512,15,4095,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:514978.184627014387,,4934,3276799999975840,,,AtLeast
Quantum128BitADPS16,q63,512,16,4095,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:564066.062523790752,,4934,3276799999975047,,,AtLeast
Quantum128BitADPS16,q63,512,17,4095,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:613599.597551247803,,4934,3276799999974279,,,AtLeast
Quantum128BitADPS16,q63,512,18,4095,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:663534.130758794025,,4934,3276799999973534,,,AtLeast
Quantum128BitADPS16,q63,512,19,4095,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:713888.381595078274,,4934,3276799999972808,,,AtLeast
Quantum128BitADPS16,q63,512,20,4095,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:764568.577294006594,,4934,3276799999972102,,,AtLeast
Quantum128BitADPS16,q63,64,1,8191,4,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,354.914675521408,38.955000000000,256,0,147,0,Exact
Quantum128BitADPS16,q63,64,2,8191,9,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,137.535000000000,92.485000000000,519,0,349,0,Exact
Quantum128BitADPS16,q63,64,3,8191,16,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,129.320000000000,117.925000000000,488,0,445,0,Exact
Quantum128BitADPS16,q63,64,4,8191,155,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,5,8191,5635,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,6,8191,114005,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,7,8191,1666872,448,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,8,8191,19414971,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,9,8191,190011821,576,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,10,8191,1616770436,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,11,8191,12248036634,704,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,12,8191,84069334060,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,13,8191,529883172210,832,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,14,8191,3099412003942,896,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,64,15,8191,6400000000000,960,6400000000000,true,local-minimum+proven-pruned-certification,128.0,135.415000000000,,511,0,,,AtLeast
Quantum128BitADPS16,q63,64,16,8191,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,148.135000000000,,559,0,,,AtLeast
Quantum128BitADPS16,q63,64,17,8191,6400000000000,1088,6400000000000,true,local-minimum+proven-pruned-certification,128.0,161.120000000000,,608,0,,,AtLeast
Quantum128BitADPS16,q63,64,18,8191,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,174.105000000000,,657,0,,,AtLeast
Quantum128BitADPS16,q63,64,19,8191,6400000000000,1216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,187.355000000000,,707,0,,,AtLeast
Quantum128BitADPS16,q63,64,20,8191,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,200.870000000000,,758,0,,,AtLeast
Quantum128BitADPS16,q63,128,1,8191,4,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,703.685616484133,92.485000000000,512,0,349,0,Exact
Quantum128BitADPS16,q63,128,2,8191,77,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,3,8191,57002,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,4,8191,9707485,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,5,8191,808385218,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,6,8191,42034667030,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,7,8191,1549706001971,896,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,128,8,8191,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,142.570000000000,,538,0,,,AtLeast
Quantum128BitADPS16,q63,128,9,8191,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,167.745000000000,,633,0,,,AtLeast
Quantum128BitADPS16,q63,128,10,8191,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,193.450000000000,,730,0,,,AtLeast
Quantum128BitADPS16,q63,128,11,8191,6400000000000,1408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,219.950000000000,,830,0,,,AtLeast
Quantum128BitADPS16,q63,128,12,8191,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,246.980000000000,,932,0,,,AtLeast
Quantum128BitADPS16,q63,128,13,8191,6400000000000,1664,6400000000000,true,local-minimum+proven-pruned-certification,128.0,274.275000000000,,1035,0,,,AtLeast
Quantum128BitADPS16,q63,128,14,8191,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,302.365000000000,,1141,0,,,AtLeast
Quantum128BitADPS16,q63,128,15,8191,6400000000000,1920,6400000000000,true,local-minimum+proven-pruned-certification,128.0,330.720000000000,,1248,0,,,AtLeast
Quantum128BitADPS16,q63,128,16,8191,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,359.605000000000,,1357,0,,,AtLeast
Quantum128BitADPS16,q63,128,17,8191,6400000000000,2176,6400000000000,true,local-minimum+proven-pruned-certification,128.0,388.755000000000,,1467,0,,,AtLeast
Quantum128BitADPS16,q63,128,18,8191,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,418.170000000000,,1578,0,,,AtLeast
Quantum128BitADPS16,q63,128,19,8191,6400000000000,2432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,448.115000000000,,1691,0,,,AtLeast
Quantum128BitADPS16,q63,128,20,8191,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,478.060000000000,,1804,0,,,AtLeast
Quantum128BitADPS16,q63,256,1,8191,38,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,2,8191,4853742,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,3,8191,21017333515,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,256,4,8191,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,137.005000000000,,517,0,,,AtLeast
Quantum128BitADPS16,q63,256,5,8191,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,186.295000000000,,703,0,,,AtLeast
Quantum128BitADPS16,q63,256,6,8191,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,237.970000000000,,898,0,,,AtLeast
Quantum128BitADPS16,q63,256,7,8191,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,291.500000000000,,1100,0,,,AtLeast
Quantum128BitADPS16,q63,256,8,8191,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,346.885000000000,,1309,0,,,AtLeast
Quantum128BitADPS16,q63,256,9,8191,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,403.595000000000,,1523,0,,,AtLeast
Quantum128BitADPS16,q63,256,10,8191,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,461.630000000000,,1742,0,,,AtLeast
Quantum128BitADPS16,q63,256,11,8191,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,520.990000000000,,1966,0,,,AtLeast
Quantum128BitADPS16,q63,256,12,8191,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,581.145000000000,,2193,0,,,AtLeast
Quantum128BitADPS16,q63,256,13,8191,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,642.360000000000,,2424,0,,,AtLeast
Quantum128BitADPS16,q63,256,14,8191,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,704.635000000000,,2659,0,,,AtLeast
Quantum128BitADPS16,q63,256,15,8191,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,767.440000000000,,2896,0,,,AtLeast
Quantum128BitADPS16,q63,256,16,8191,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,831.305000000000,,3137,0,,,AtLeast
Quantum128BitADPS16,q63,256,17,8191,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,895.700000000000,,3380,0,,,AtLeast
Quantum128BitADPS16,q63,256,18,8191,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,960.890000000000,,3626,0,,,AtLeast
Quantum128BitADPS16,q63,256,19,8191,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1026.610000000000,,3874,0,,,AtLeast
Quantum128BitADPS16,q63,256,20,8191,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1092.860000000000,,4124,0,,,AtLeast
Quantum128BitADPS16,q63,512,1,8191,2426871,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q63,512,2,8191,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,131.970000000000,,498,0,,,AtLeast
Quantum128BitADPS16,q63,512,3,8191,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,229.490000000000,,866,0,,,AtLeast
Quantum128BitADPS16,q63,512,4,8191,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,334.960000000000,,1264,0,,,AtLeast
Quantum128BitADPS16,q63,512,5,8191,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,445.995000000000,,1683,0,,,AtLeast
Quantum128BitADPS16,q63,512,6,8191,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,561.800000000000,,2120,0,,,AtLeast
Quantum128BitADPS16,q63,512,7,8191,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,681.050000000000,,2570,0,,,AtLeast
Quantum128BitADPS16,q63,512,8,8191,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,803.745000000000,,3033,0,,,AtLeast
Quantum128BitADPS16,q63,512,9,8191,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,929.355000000000,,3507,0,,,AtLeast
Quantum128BitADPS16,q63,512,10,8191,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1057.350000000000,,3990,0,,,AtLeast
Quantum128BitADPS16,q63,512,11,8191,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1187.465000000000,,4481,0,,,AtLeast
Quantum128BitADPS16,q63,512,12,8191,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:109260.913691812122,,4934,1,,,AtLeast
Quantum128BitADPS16,q63,512,13,8191,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:395906.188708012865,,4934,3276799999977508,,,AtLeast
Quantum128BitADPS16,q63,512,14,8191,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:443067.846630075830,,4934,3276799999976659,,,AtLeast
Quantum128BitADPS16,q63,512,15,8191,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:490813.929024519864,,4934,3276799999975840,,,AtLeast
Quantum128BitADPS16,q63,512,16,8191,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:539108.667240303708,,4934,3276799999975047,,,AtLeast
