policy,modulus_profile,ring_dimension,module_rank,coeff_linf_bound,scalar_n,accepted_m,immediate_rejected_m,cutoff_kind,certificate_domain,search_cap,hit_cap,discovery_profile
Quantum128BitADPS16,Q128OffsetA7F7,64,2,33554431,128,640,641,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,33554431,192,1024,1025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,33554431,256,1472,1473,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,33554431,320,2304,2305,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,33554431,384,115904,115905,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,33554431,448,6238016,6238017,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,33554431,512,217633344,217633345,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,33554431,576,5720545024,5720545025,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,33554431,640,121385078272,121385078273,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,33554431,704,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,33554431,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,33554431,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,33554431,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,33554431,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,33554431,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,33554431,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,33554431,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,33554431,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,33554431,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,1,67108863,64,256,257,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,2,67108863,128,576,577,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,3,67108863,192,960,961,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,4,67108863,256,1408,1409,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,5,67108863,320,2048,2049,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,6,67108863,384,21248,21249,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,7,67108863,448,1320896,1320897,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,8,67108863,512,48372480,48372481,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,9,67108863,576,1303660672,1303660673,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,10,67108863,640,28091558848,28091558849,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,11,67108863,704,506921644096,506921644097,Exact,exhaustive-beta-zeta,10000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,12,67108863,768,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,13,67108863,832,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,14,67108863,896,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,15,67108863,960,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,16,67108863,1024,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,17,67108863,1088,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,18,67108863,1152,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,19,67108863,1216,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,64,20,67108863,1280,640000000000,640000000000,AtLeast,exhaustive-beta-zeta,10000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,1,2,128,1194776895488,1194776895489,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,2,2,256,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,3,2,384,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,4,2,512,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,5,2,640,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,6,2,768,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,7,2,896,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,8,2,1024,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,9,2,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,10,2,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,11,2,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,12,2,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,13,2,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,14,2,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,15,2,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,16,2,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,17,2,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,18,2,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,19,2,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,20,2,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,1,3,128,510412870016,510412870017,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,2,3,256,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,3,3,384,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,4,3,512,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,5,3,640,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,6,3,768,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,7,3,896,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,8,3,1024,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,9,3,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,10,3,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,11,3,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,12,3,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,13,3,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,14,3,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,15,3,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,16,3,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,17,3,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,18,3,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,19,3,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,20,3,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,1,7,128,85829286528,85829286529,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,2,7,256,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,3,7,384,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,4,7,512,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,5,7,640,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,6,7,768,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,7,7,896,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,8,7,1024,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,9,7,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,10,7,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,11,7,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,12,7,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,13,7,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,14,7,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,15,7,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,16,7,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,17,7,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,18,7,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,19,7,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,20,7,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,1,15,128,17136254336,17136254337,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,2,15,256,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,3,15,384,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,4,15,512,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,5,15,640,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,6,15,768,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,7,15,896,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,8,15,1024,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,9,15,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,10,15,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,11,15,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,12,15,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,13,15,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,14,15,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,15,15,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,16,15,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,17,15,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,18,15,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,19,15,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,20,15,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,1,31,128,3664248192,3664248193,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,2,31,256,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,3,31,384,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,4,31,512,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,5,31,640,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,6,31,768,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,7,31,896,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,8,31,1024,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,9,31,1152,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,10,31,1280,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,11,31,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,12,31,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,13,31,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,14,31,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,15,31,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,16,31,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,17,31,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,18,31,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,19,31,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,20,31,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,1,63,128,804649344,804649345,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,2,63,256,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,3,63,384,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,4,63,512,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,5,63,640,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,6,63,768,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,7,63,896,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q128OffsetA7F7,128,8,63,1024,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
