baseline,machine_config,library,field,ext_degree,basis,op,workload,vectorization,arch,simd,width,unit,ns_per_op_or_lane,lower,upper,family,label,group,bench_id
neon,apple-m4-max-neon,akita,prime40_offset195,,,sub,throughput_stream,scalar,aarch64,neon,2,ns/op,0.411,0.410,0.412,base,prime40_offset195,field_arith_base_throughput_stream_prime40_offset195_w2,scalar_sub_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,add,latency_chain,packed,aarch64,neon,2,ns/lane,0.945,0.939,0.952,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,add,latency_chain,scalar,aarch64,neon,2,ns/op,0.694,0.688,0.698,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,add,throughput_stream,packed,aarch64,neon,2,ns/lane,0.317,0.316,0.318,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,packed_add_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,add,throughput_stream,scalar,aarch64,neon,2,ns/op,0.395,0.394,0.398,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,scalar_add_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,add_neg,latency_chain,packed,aarch64,neon,2,ns/lane,1.648,1.637,1.657,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_add_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,add_neg,latency_chain,scalar,aarch64,neon,2,ns/op,1.362,1.359,1.365,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_add_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,double,latency_chain,packed,aarch64,neon,2,ns/lane,0.929,0.922,0.934,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_double_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,double,latency_chain,scalar,aarch64,neon,2,ns/op,0.714,0.700,0.720,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_double_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,double_add,latency_chain,packed,aarch64,neon,2,ns/lane,1.872,1.862,1.901,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_double_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,double_add,latency_chain,scalar,aarch64,neon,2,ns/op,1.358,1.357,1.360,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_double_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,inverse,latency_chain,packed,aarch64,neon,2,ns/lane,219.296,217.780,220.832,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_inverse_chain_128x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,inverse,latency_chain,scalar,aarch64,neon,2,ns/op,198.556,198.151,198.987,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_inverse_chain_128_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,inverse,throughput_stream,packed,aarch64,neon,2,ns/lane,190.634,190.079,191.090,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,packed_inverse_stream_8x2x32_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,inverse,throughput_stream,scalar,aarch64,neon,2,ns/op,200.953,200.037,201.362,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,scalar_inverse_stream_8x32_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul,latency_chain,packed,aarch64,neon,2,ns/lane,1.903,1.886,1.939,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_mul_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul,latency_chain,scalar,aarch64,neon,2,ns/op,3.762,3.749,3.786,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_mul_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul,throughput_stream,packed,aarch64,neon,2,ns/lane,1.003,1.002,1.004,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,packed_mul_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul,throughput_stream,scalar,aarch64,neon,2,ns/op,0.934,0.931,0.936,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,scalar_mul_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul_add,latency_chain,packed,aarch64,neon,2,ns/lane,5.269,5.167,5.335,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_mul_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul_add,latency_chain,scalar,aarch64,neon,2,ns/op,4.464,4.446,4.489,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_mul_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul_self,latency_chain,packed,aarch64,neon,2,ns/lane,2.051,2.042,2.061,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_mul_self_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul_self,latency_chain,scalar,aarch64,neon,2,ns/op,3.758,3.750,3.764,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_mul_self_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,mul_self,throughput_stream,packed,aarch64,neon,2,ns/lane,0.998,0.996,1.001,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,packed_mul_self_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,neg,latency_chain,packed,aarch64,neon,2,ns/lane,0.737,0.731,0.741,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,neg,latency_chain,scalar,aarch64,neon,2,ns/op,0.688,0.687,0.689,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,square,latency_chain,packed,aarch64,neon,2,ns/lane,1.994,1.948,2.050,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_square_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,square,latency_chain,scalar,aarch64,neon,2,ns/op,3.757,3.748,3.766,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_square_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,square,throughput_stream,packed,aarch64,neon,2,ns/lane,0.989,0.986,0.993,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,packed_square_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,square,throughput_stream,scalar,aarch64,neon,2,ns/op,0.859,0.857,0.861,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,scalar_square_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,sub,latency_chain,packed,aarch64,neon,2,ns/lane,0.931,0.924,0.939,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,packed_sub_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,sub,latency_chain,scalar,aarch64,neon,2,ns/op,0.921,0.917,0.923,base,prime48_offset59,field_arith_base_latency_chain_prime48_offset59_w2,scalar_sub_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime48_offset59,,,sub,throughput_stream,packed,aarch64,neon,2,ns/lane,0.353,0.352,0.354,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,packed_sub_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime48_offset59,,,sub,throughput_stream,scalar,aarch64,neon,2,ns/op,0.415,0.415,0.417,base,prime48_offset59,field_arith_base_throughput_stream_prime48_offset59_w2,scalar_sub_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,add,latency_chain,packed,aarch64,neon,2,ns/lane,0.901,0.900,0.902,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,add,latency_chain,scalar,aarch64,neon,2,ns/op,0.703,0.701,0.706,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,add,throughput_stream,packed,aarch64,neon,2,ns/lane,0.320,0.319,0.321,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,packed_add_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,add,throughput_stream,scalar,aarch64,neon,2,ns/op,0.387,0.386,0.387,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,scalar_add_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,add_neg,latency_chain,packed,aarch64,neon,2,ns/lane,1.611,1.608,1.616,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_add_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,add_neg,latency_chain,scalar,aarch64,neon,2,ns/op,1.350,1.347,1.352,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_add_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,double,latency_chain,packed,aarch64,neon,2,ns/lane,0.893,0.893,0.894,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_double_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,double,latency_chain,scalar,aarch64,neon,2,ns/op,0.674,0.672,0.676,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_double_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,double_add,latency_chain,packed,aarch64,neon,2,ns/lane,1.794,1.792,1.799,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_double_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,double_add,latency_chain,scalar,aarch64,neon,2,ns/op,1.346,1.344,1.349,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_double_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,inverse,latency_chain,packed,aarch64,neon,2,ns/lane,232.825,232.181,234.366,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_inverse_chain_128x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,inverse,latency_chain,scalar,aarch64,neon,2,ns/op,228.149,227.906,228.570,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_inverse_chain_128_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,inverse,throughput_stream,packed,aarch64,neon,2,ns/lane,228.003,227.401,229.248,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,packed_inverse_stream_8x2x32_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,inverse,throughput_stream,scalar,aarch64,neon,2,ns/op,224.573,223.953,225.057,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,scalar_inverse_stream_8x32_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul,latency_chain,packed,aarch64,neon,2,ns/lane,1.914,1.893,1.930,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_mul_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul,latency_chain,scalar,aarch64,neon,2,ns/op,3.720,3.709,3.725,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_mul_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul,throughput_stream,packed,aarch64,neon,2,ns/lane,1.008,1.006,1.011,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,packed_mul_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul,throughput_stream,scalar,aarch64,neon,2,ns/op,0.923,0.922,0.924,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,scalar_mul_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul_add,latency_chain,packed,aarch64,neon,2,ns/lane,4.883,4.850,4.923,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_mul_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul_add,latency_chain,scalar,aarch64,neon,2,ns/op,4.389,4.375,4.397,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_mul_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul_self,latency_chain,packed,aarch64,neon,2,ns/lane,1.850,1.847,1.854,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_mul_self_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul_self,latency_chain,scalar,aarch64,neon,2,ns/op,3.694,3.691,3.700,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_mul_self_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,mul_self,throughput_stream,packed,aarch64,neon,2,ns/lane,0.937,0.935,0.939,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,packed_mul_self_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,neg,latency_chain,packed,aarch64,neon,2,ns/lane,0.713,0.710,0.719,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,neg,latency_chain,scalar,aarch64,neon,2,ns/op,0.671,0.670,0.672,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,square,latency_chain,packed,aarch64,neon,2,ns/lane,1.856,1.849,1.860,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_square_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,square,latency_chain,scalar,aarch64,neon,2,ns/op,3.693,3.691,3.698,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_square_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,square,throughput_stream,packed,aarch64,neon,2,ns/lane,1.012,1.005,1.022,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,packed_square_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,square,throughput_stream,scalar,aarch64,neon,2,ns/op,0.857,0.856,0.859,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,scalar_square_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,sub,latency_chain,packed,aarch64,neon,2,ns/lane,0.898,0.897,0.899,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,packed_sub_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,sub,latency_chain,scalar,aarch64,neon,2,ns/op,0.921,0.917,0.923,base,prime56_offset27,field_arith_base_latency_chain_prime56_offset27_w2,scalar_sub_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime56_offset27,,,sub,throughput_stream,packed,aarch64,neon,2,ns/lane,0.352,0.352,0.353,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,packed_sub_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime56_offset27,,,sub,throughput_stream,scalar,aarch64,neon,2,ns/op,0.413,0.412,0.414,base,prime56_offset27,field_arith_base_throughput_stream_prime56_offset27_w2,scalar_sub_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,add,latency_chain,packed,aarch64,neon,2,ns/lane,1.596,1.583,1.603,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,add,latency_chain,scalar,aarch64,neon,2,ns/op,1.173,1.169,1.179,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,add,throughput_stream,packed,aarch64,neon,2,ns/lane,0.463,0.463,0.464,base,prime64_offset59,field_arith_base_throughput_stream_prime64_offset59_w2,packed_add_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,add,throughput_stream,scalar,aarch64,neon,2,ns/op,0.470,0.469,0.471,base,prime64_offset59,field_arith_base_throughput_stream_prime64_offset59_w2,scalar_add_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,add_neg,latency_chain,packed,aarch64,neon,2,ns/lane,2.293,2.289,2.300,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_add_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,add_neg,latency_chain,scalar,aarch64,neon,2,ns/op,1.903,1.857,1.963,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_add_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,double,latency_chain,packed,aarch64,neon,2,ns/lane,1.417,1.413,1.426,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_double_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,double,latency_chain,scalar,aarch64,neon,2,ns/op,1.152,1.150,1.155,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_double_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,double_add,latency_chain,packed,aarch64,neon,2,ns/lane,2.969,2.967,2.973,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_double_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,double_add,latency_chain,scalar,aarch64,neon,2,ns/op,2.314,2.304,2.325,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_double_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,inverse,latency_chain,packed,aarch64,neon,2,ns/lane,233.774,233.587,234.052,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_inverse_chain_128x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,inverse,latency_chain,scalar,aarch64,neon,2,ns/op,239.149,238.518,239.597,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_inverse_chain_128_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,inverse,throughput_stream,packed,aarch64,neon,2,ns/lane,301.173,293.994,315.507,base,prime64_offset59,field_arith_base_throughput_stream_prime64_offset59_w2,packed_inverse_stream_8x2x32_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,inverse,throughput_stream,scalar,aarch64,neon,2,ns/op,230.701,229.933,231.588,base,prime64_offset59,field_arith_base_throughput_stream_prime64_offset59_w2,scalar_inverse_stream_8x32_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul,latency_chain,packed,aarch64,neon,2,ns/lane,1.727,1.726,1.729,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_mul_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul,latency_chain,scalar,aarch64,neon,2,ns/op,3.807,3.786,3.827,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_mul_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul,throughput_stream,packed,aarch64,neon,2,ns/lane,0.614,0.613,0.615,base,prime64_offset59,field_arith_base_throughput_stream_prime64_offset59_w2,packed_mul_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul,throughput_stream,scalar,aarch64,neon,2,ns/op,0.862,0.861,0.863,base,prime64_offset59,field_arith_base_throughput_stream_prime64_offset59_w2,scalar_mul_stream_8x256_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul_add,latency_chain,packed,aarch64,neon,2,ns/lane,4.846,4.842,4.854,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_mul_add_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul_add,latency_chain,scalar,aarch64,neon,2,ns/op,5.020,4.956,5.050,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_mul_add_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul_self,latency_chain,packed,aarch64,neon,2,ns/lane,1.761,1.752,1.771,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_mul_self_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul_self,latency_chain,scalar,aarch64,neon,2,ns/op,3.746,3.703,3.808,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_mul_self_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,mul_self,throughput_stream,packed,aarch64,neon,2,ns/lane,0.589,0.586,0.591,base,prime64_offset59,field_arith_base_throughput_stream_prime64_offset59_w2,packed_mul_self_stream_8x2x256_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,neg,latency_chain,packed,aarch64,neon,2,ns/lane,0.686,0.680,0.688,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_neg_chain_2048x2_ns_lane
neon,apple-m4-max-neon,akita,prime64_offset59,,,neg,latency_chain,scalar,aarch64,neon,2,ns/op,0.717,0.709,0.727,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,scalar_neg_chain_2048_ns_per_op
neon,apple-m4-max-neon,akita,prime64_offset59,,,square,latency_chain,packed,aarch64,neon,2,ns/lane,1.742,1.740,1.744,base,prime64_offset59,field_arith_base_latency_chain_prime64_offset59_w2,packed_square_chain_2048x2_ns_lane
